1448958557.026609,0
1448958557.040150,0
1448958557.053657,0
1448958557.067035,0
1448958557.080544,0
1448958557.095891,0
1448958557.111616,0
1448958557.126992,0
1448958557.142735,0
1448958557.158468,0
1448958557.174194,0
1448958557.189938,0
1448958557.205611,0
1448958557.221341,0
1448958557.237100,0
1448958557.252818,0
1448958557.268605,0
1448958557.284365,0
1448958557.300160,0
1448958557.315872,0
1448958557.331658,0
1448958557.347408,0
1448958557.363169,0
1448958557.378939,0
1448958557.394683,0
1448958557.410391,0
1448958557.426137,0
1448958557.441864,0
1448958557.457646,0
1448958557.473377,0
1448958557.489144,0
1448958557.504907,0
1448958557.520705,0
1448958557.536464,0
1448958557.552228,0
1448958557.568018,0
1448958557.583777,0
1448958557.599506,0
1448958557.615262,0
1448958557.630995,0
1448958557.646768,0
1448958557.662509,0
1448958557.678284,0
1448958557.694029,0
1448958557.709735,0
1448958557.725483,0
1448958557.741210,0
1448958557.756874,0
1448958557.772730,0
1448958557.788471,0
1448958557.804094,0
1448958557.818782,0
1448958557.833985,0
1448958557.849570,0
1448958557.865188,0
1448958557.880818,0
1448958557.896554,0
1448958557.912194,0
1448958557.927980,0
1448958557.943714,0
1448958557.959521,0
1448958557.975239,0
1448958557.991000,0
1448958558.006676,0
1448958558.022422,0
1448958558.038098,0
1448958558.049868,0
1448958558.061473,0
1448958558.072709,0
1448958558.083909,0
1448958558.095683,0
1448958558.107436,0
1448958558.119167,0
1448958558.130936,0
1448958558.142711,0
1448958558.154473,0
1448958558.166228,0
1448958558.177998,0
1448958558.189745,0
1448958558.201478,0
1448958558.213217,0
1448958558.224970,0
1448958558.236720,0
1448958558.248502,0
1448958558.260235,0
1448958558.271983,0
1448958558.283751,0
1448958558.295532,0
1448958558.307315,0
1448958558.319101,0
1448958558.330889,0
1448958558.342659,0
1448958558.354451,0
1448958558.366213,0
1448958558.377968,0
1448958558.389735,0
1448958558.401467,0
1448958558.413178,0
1448958558.424919,0
1448958558.436685,0
1448958558.448482,0
1448958558.460261,0
1448958558.472047,0
1448958558.483827,0
1448958558.495630,0
1448958558.507381,0
1448958558.519164,0
1448958558.530875,0
1448958558.542660,0
1448958558.554428,0
1448958558.566205,0
1448958558.577946,0
1448958558.589726,0
1448958558.601458,0
1448958558.613194,0
1448958558.624950,0
1448958558.636733,0
1448958558.648509,0
1448958558.660254,0
1448958558.672018,0
1448958558.683838,0
1448958558.695605,0
1448958558.707376,0
1448958558.719154,0
1448958558.730927,0
1448958558.742684,0
1448958558.754462,0
1448958558.766234,0
1448958558.778008,0
1448958558.789746,0
1448958558.801497,0
1448958558.813258,0
1448958558.825000,0
1448958558.836776,0
1448958558.848586,0
1448958558.860365,0
1448958558.872152,0
1448958558.883921,0
1448958558.895712,0
1448958558.907490,0
1448958558.919275,0
1448958558.931054,0
1448958558.942825,0
1448958558.954603,0
1448958558.966386,0
1448958558.978105,0
1448958558.989878,0
1448958559.001598,0
1448958559.013342,0
1448958559.025001,0
1448958559.036809,0
1448958559.048611,0
1448958559.061576,0
1448958559.073196,0
1448958559.088890,0
1448958559.104471,0
1448958559.116531,0
1448958559.128551,0
1448958559.140606,0
1448958559.152686,0
1448958559.167545,0
1448958559.183249,0
1448958559.199068,0
1448958559.214776,0
1448958559.230548,0
1448958559.246337,0
1448958559.262107,0
1448958559.277850,0
1448958559.293623,0
1448958559.309320,0
1448958559.325040,0
1448958559.340770,0
1448958559.356569,0
1448958559.372332,0
1448958559.388169,0
1448958559.403914,0
1448958559.419682,0
1448958559.435472,0
1448958559.451245,0
1448958559.467033,0
1448958559.482816,0
1448958559.498500,0
1448958559.514240,0
1448958559.529928,0
1448958559.545635,0
1448958559.561333,0
1448958559.577014,0
1448958559.592663,0
1448958559.608368,0
1448958559.624139,0
1448958559.639877,0
1448958559.655680,0
1448958559.669741,0
1448958559.684023,0
1448958559.699978,0
1448958559.715804,0
1448958559.730534,0
1448958559.745308,0
1448958559.760106,0
1448958559.776070,0
1448958559.792050,0
1448958559.807974,0
1448958559.823912,0
1448958559.837977,0
1448958559.851945,0
1448958559.865912,0
1448958559.879963,0
1448958559.893911,0
1448958559.907921,0
1448958559.921922,0
1448958559.935896,0
1448958559.949896,0
1448958559.963889,0
1448958559.977913,0
1448958559.991919,0
1448958560.005947,0
1448958560.019920,0
1448958560.033940,0
1448958560.047941,0
1448958560.062030,0
1448958560.075413,0
1448958560.087104,0
1448958560.102752,0
1448958560.118441,0
1448958560.134159,0
1448958560.149815,0
1448958560.165547,0
1448958560.181218,0
1448958560.196967,0
1448958560.212712,0
1448958560.228492,0
1448958560.244224,0
1448958560.259992,0
1448958560.275758,0
1448958560.291558,0
1448958560.307253,0
1448958560.323054,0
1448958560.338764,0
1448958560.354578,0
1448958560.370283,0
1448958560.386045,0
1448958560.401718,0
1448958560.417485,0
1448958560.433172,0
1448958560.448924,0
1448958560.464680,0
1448958560.480484,0
1448958560.496240,0
1448958560.512039,0
1448958560.527822,0
1448958560.543617,0
1448958560.559276,0
1448958560.575103,0
1448958560.590839,0
1448958560.606600,0
1448958560.622322,0
1448958560.638102,0
1448958560.653852,0
1448958560.669560,0
1448958560.685253,0
1448958560.700984,0
1448958560.716745,0
1448958560.732562,0
1448958560.748361,0
1448958560.764146,0
1448958560.780052,0
1448958560.795930,0
1448958560.810529,0
1448958560.825765,0
1448958560.841380,0
1448958560.855287,0
1448958560.869341,0
1448958560.883240,0
1448958560.897228,0
1448958560.911174,0
1448958560.925175,0
1448958560.939159,0
1448958560.953160,0
1448958560.967144,0
1448958560.981111,0
1448958560.995114,0
1448958561.009099,0
1448958561.023130,0
1448958561.037920,0
1448958561.053700,0
1448958561.069457,0
1448958561.083894,0
1448958561.095863,0
1448958561.110293,0
1448958561.125997,0
1448958561.141708,0
1448958561.157432,0
1448958561.173203,0
1448958561.188912,0
1448958561.204729,0
1448958561.220456,0
1448958561.236208,0
1448958561.251967,0
1448958561.267786,0
1448958561.283550,0
1448958561.299365,0
1448958561.315140,0
1448958561.330918,0
1448958561.346654,0
1448958561.362458,0
1448958561.378180,0
1448958561.393957,0
1448958561.409686,0
1448958561.425499,0
1448958561.441205,0
1448958561.456979,0
1448958561.472762,0
1448958561.488576,0
1448958561.504355,0
1448958561.520174,0
1448958561.535923,0
1448958561.551717,0
1448958561.567396,0
1448958561.583151,0
1448958561.598847,0
1448958561.614586,0
1448958561.630271,0
1448958561.646032,0
1448958561.661733,0
1448958561.677518,0
1448958561.693251,0
1448958561.709006,0
1448958561.724774,0
1448958561.740586,0
1448958561.756350,0
1448958561.772181,0
1448958561.787948,0
1448958561.803743,0
1448958561.819534,0
1448958561.835245,0
1448958561.851007,0
1448958561.866795,0
1448958561.882544,0
1448958561.898332,0
1448958561.914087,0
1448958561.929832,0
1448958561.945540,0
1448958561.961272,0
1448958561.976932,0
1448958561.992761,0
1448958562.008508,0
1448958562.024319,0
1448958562.040080,0
1448958562.055880,0
1448958562.071596,0
1448958562.087248,0
1448958562.098682,0
1448958562.110266,0
1448958562.121537,0
1448958562.133248,0
1448958562.145014,0
1448958562.156798,0
1448958562.168569,0
1448958562.182879,0
1448958562.198611,0
1448958562.214382,0
1448958562.230043,0
1448958562.245799,0
1448958562.261539,0
1448958562.277265,0
1448958562.292890,0
1448958562.308750,0
1448958562.324513,0
1448958562.340357,0
1448958562.356146,0
1448958562.371958,0
1448958562.387705,0
1448958562.403561,0
1448958562.419257,0
1448958562.435031,0
1448958562.450735,0
1448958562.466499,0
1448958562.482231,0
1448958562.497970,0
1448958562.513678,0
1448958562.529547,0
1448958562.545295,0
1448958562.560970,0
1448958562.576702,0
1448958562.592489,0
1448958562.608317,0
1448958562.624083,0
1448958562.639895,0
1448958562.655680,0
1448958562.671464,0
1448958562.687257,0
1448958562.703031,0
1448958562.718825,0
1448958562.734512,0
1448958562.750339,0
1448958562.766057,0
1448958562.781824,0
1448958562.797598,0
1448958562.813346,0
1448958562.829038,0
1448958562.844833,0
1448958562.860576,0
1448958562.876433,0
1448958562.892193,0
1448958562.908029,0
1448958562.923811,0
